timestamp,offset,device,rrqm_s,wrqm_s,r_s,w_s,rmb_s,wmb_s,avgrq_sz,avgqu_sz,await,r_await,w_await,svctm,pct_util
1357426192,192,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426193,193,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426194,194,vda,0.00,1.00,0.00,3.00,0.00,0.01,8.00,0.10,32.33,0.00,32.33,32.33,9.70
1357426195,195,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426196,196,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426197,197,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426198,198,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426199,199,vda,0.00,1.00,0.00,3.00,0.00,0.01,8.00,0.09,30.33,0.00,30.33,30.33,9.10
1357426200,200,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426201,201,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426202,202,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426203,203,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426204,204,vda,0.00,1.00,0.00,3.00,0.00,0.01,8.00,0.10,32.00,0.00,32.00,32.00,9.60
1357426205,205,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426206,206,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426207,207,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426208,208,vda,0.00,1.00,0.00,7.00,0.00,0.17,50.29,0.00,0.00,0.00,0.00,0.00,0.00
1357426209,209,vda,0.00,3.00,0.00,4.00,0.00,0.02,12.00,0.18,44.25,0.00,44.25,44.25,17.70
1357426210,210,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426211,211,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426212,212,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426213,213,vda,0.00,0.00,0.00,23.00,0.00,10.73,955.83,0.15,6.52,0.00,6.52,0.39,0.90
1357426214,214,vda,0.00,5.00,0.00,6.00,0.00,0.04,13.33,0.39,65.17,0.00,65.17,65.17,39.10
1357426215,215,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426216,216,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426217,217,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426218,218,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426219,219,vda,0.00,1.00,0.00,3.00,0.00,0.01,8.00,0.10,33.00,0.00,33.00,33.00,9.90
